Smiles,IC50,pIC50
COc1cc(-c2cc(OC[C@H]3CNC(=O)O3)c3cccnc3c2)cc(OC)c1OC,6.0,8.221848749616356
COc1cc(-c2cc(OCN3C(=O)NC(=O)C3(C)C)c3cccnc3c2)cc(OC)c1OC,400.0,6.3979400086720375
Cn1cc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)cn1,2.0,8.698970004336019
COc1ccc2c(c1)c(/C=C1\C(=O)Nc3ccc(S(=O)(=O)NCC(=O)O)cc31)cn2C,658.0,6.181774106386045
Cc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,5000.0,5.301029995663981
CC1(C)OCC(=O)Nc2cc(Nc3nc(NC4CC4)c4occc4n3)ccc21,5.0,8.301029995663981
COC(=O)N[C@H]1CC(C)(C)c2ccc(Nc3nc(NC4CC4)c4occc4n3)cc2NC1=O,1370.0,5.863279432843593
CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OC6CCCC(O)C6)ccn5)n4)ccc3[nH]2)CC1,11.1,7.954677021213342
CCN1CCC2(CCN(C(=O)c3cc4cc(Nc5nccc(-c6ccccn6)n5)ccc4[nH]3)C2)C1,18.8,7.72584215073632
C[C@@H](Oc1nc(-c2ccc(=O)[nH]c2)cc2ncccc12)[C@H]1CNC(=O)C1,1.0,9.0
CN1CCOc2cc(-c3cc4ncccc4c(OCC4CNC(=O)C4)n3)cnc21,17.2,7.764471553092451
COc1cc(-c2cc3ncccc3c(OC([C@H]3CNC(=O)C3)C(F)(F)F)n2)cc(OC)c1OC,4.1,8.387216143280265
COc1cc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)[C@@H]3C)n2)cc(OC)c1OC,17.4,7.7594507517174005
COc1cc(-c2cc3c(ccc[n+]3[O-])c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc(OC)c1OC,4.3,8.366531544420413
CCC(Oc1nc(-c2ccc(OC)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.3,9.522878745280337
COc1cc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)ccc1OCC1CCOCC1,0.9,9.045757490560675
COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)cc1,2.1,8.67778070526608
C[C@@H](Oc1nc(-c2ccccc2)cc2ncccc12)[C@H]1CNC(=O)C1,0.2,9.698970004336019
CCn1cc(C(=O)C2CC2)c2cc(Nc3nccc(-n4cc(CN5C[C@H](O)CO5)c(C5CC5)n4)n3)ccc21,5.85,8.232844133917819
CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cc(O[C@H]5CCNC5=O)ccn4)n3)ccc2[nH]1,139.4,6.855737226238009
CCN1CCN(C(=O)Cn2cc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)cn2)CC1,167.0,6.777283528852417
CC(C)Nc1nc(-c2ccc(N3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,180.0,6.7447274948966935
C[C@H](Nc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12)c1ccccc1,4464.0,5.350275814070478
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CCN(C(=O)CO)C3)c2c1=O,795.0,6.0996328713435295
Cn1cnc2cc(-c3ccc(N4CCNCC4)cc3)nc(N3CCc4c(CO)cccc4C3)c2c1=O,565.0,6.247951552180561
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N3CCCC(C(N)=O)C3)c2c1=O,336.0,6.4736607226101555
C[C@@H](CO)Nc1nc(-c2ccc(N3CCNCC3)cc2)cc2ncn(C)c(=O)c12,111.0,6.954677021213342
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(OCCc4cnn[nH]4)n3)cc2)CC1,24.3,7.614393726401688
Cn1ncc2cc(Nc3ncc(F)c(Nc4cccc(O)c4)n3)ccc21,168.7,6.772884917410875
c1cn2cc(-c3ccc4cc[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,15.7,7.804100347590766
c1cn2cc(-c3cnc4c(n3)NCCO4)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,7.8,8.10790539730952
COCCNc1nc(-c2ccc(N3CCC[C@H]3CO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,64.0,7.1938200260161125
COCCNc1nc(-c2ccc(OC)c(OC)c2)cc2ncn(C)c(=O)c12,71.0,7.1487416512809245
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NCC3CC3)c2c1=O,461.0,6.336299074610352
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N3CC[C@@H](O)C3)c2c1=O,296.0,6.528708288941061
Cc1cc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)ccc1C1CCN(C)CC1,60.8,7.216096420727265
CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1,131.5,6.881074247174223
N#CCOc1ccc(Nc2nc(Nc3cccc(O)c3)ncc2F)cc1,429.5,6.367036831832739
CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4ccc(C#N)c(F)c4)c3)s2)CC[C@@H]1C(=O)O,34.77,7.458795309316741
CC(C)Nc1nc(-c2ccc(CN)cc2)cc2ncn(C)c(=O)c12,587.0,6.231361898752385
COc1ccc(-c2cc(Nc3cccc(N4CCCC4C)n3)c3nccn3n2)cc1OC,306.48,6.513597861024978
CCCCOC(=O)C1CCC(C(C)(O)c2ncc(-c3cc(C)cc(Nc4cc(OC)ccn4)n3)s2)CC1,219.0,6.6595558851598815
Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2cnc(C(C)(O)C3CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,6.0,8.221848749616356
CC1CCCN1c1cccc(Nc2cc(-c3cccc(OCCN4CCCCC4)c3)nn3ccnc23)n1,209.76,6.678277325653991
CC1CCCN1c1cccc(Nc2cc(-c3ccc(OCCN4CCCCC4)cc3)nn3ccnc23)n1,89.55,7.04793440981495
COc1cc(-c2cc3ncccc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc2c1OCO2,0.7,9.154901959985743
COc1cc(-c2cc3ncccc3c(N[C@H](C)[C@H]3CNC(=O)C3)n2)cc(OC)c1OC,13.3,7.876148359032914
COc1ccc(-c2cc3ncccc3c(NCc3n[nH]c(=O)o3)n2)cc1OC,0.4,9.397940008672037
COc1ccc(-c2cc3ncccc3c(OCC3CC(=O)NO3)n2)cc1OC,10.0,8.0
COc1ccc(-c2cc3ncccc3c(NC[C@H]3CNC(=O)O3)n2)cc1OC,56.7,7.246416941107094
COc1ccc(-c2cc3ncccc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc1OC,0.1,10.0
COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)[C@@H]3C)n2)cc1OC,6.0,8.221848749616356
C=CC(Oc1nc(-c2ccc(OC)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,4.3,8.366531544420413
Cc1c(C(=O)N2CCN(C)CC2)[nH]c2ccc(Nc3nccc(-c4ccccn4)n3)cc12,81.7,7.087777943467584
CN1CCC(Nc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1,30.0,7.522878745280337
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C(F)F)cn4C)n2)cc1CN1C[C@H](O)CO1,9.42,8.025949097207123
CCn1cc(C(=O)C2CC2)c2cc(Nc3nccc(-n4cc(CN5CC(C)(O)CO5)c(C)n4)n3)ccc21,17.3,7.761953896871204
CCNc1nc(-c2ccc(C3CCNCC3)c(F)c2)cc2ncn(C)c(=O)c12,69.0,7.161150909262744
Cn1cnc2cc(-c3ccc(C4(N)CC4)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,326.0,6.486782399932061
Cc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)ccc1F,25.12,7.599980364934842
Cc1cc(C)cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)n3ccnc3c2C(N)=O)c1,6.0,8.221848749616356
COCCOc1ccc2c(Nc3cc(C)[nH]n3)nn(C(C)C)c(=O)c2c1,894.0,6.048662481204082
COc1cc(Nc2nc(NC3CCCCC3C)n3ccnc3c2C(N)=O)cc(OC)c1,1000.0,6.0
COc1c(C[C@@H](C)OC(=O)Oc2ccc(O)cc2)c2c3c(C[C@@H](C)OC(=O)c4ccccc4)c(OC)c(=O)c4c(O)cc(OC)c(c5c(OC)cc(O)c(c1=O)c52)c43,1100.0,5.958607314841775
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,4630.0,5.334419008982047
CSc1ccnc(Nc2cc(C)cc(-c3cnc(C4(O)CCC4)s3)c2)n1,24.0,7.619788758288394
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@]3(O)CC[C@@H](CO)C(C)(C)C3)s2)c1,13.0,7.886056647693163
CCNc1nc(-c2ccc(NC[C@@H](C)O)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,88.0,7.055517327849832
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4C[C@H](CO)[C@@H](O)C4)n3)cc2)CC1,198.0,6.703334809738469
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC(N=O)C4)n3)cc2)CC1,79.0,7.102372908709558
C[C@H](Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncn(C)c(=O)c12)c1ccccc1,2814.0,5.550675906901273
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N[C@H]3CCC[C@@H]3O)c2c1=O,395.0,6.403402904373539
C[C@@H](Oc1nc(-c2cc(F)c(Cl)c(F)c2)cc2ncccc12)[C@H]1CNC(=O)C1,12.4,7.906578314837765
C[C@@H](Oc1nc(-c2ccc(C(F)(F)F)nc2)cc2ncccc12)[C@H]1CNC(=O)C1,3.7,8.431798275933005
COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)cc1C(F)(F)F,12.1,7.91721462968355
O=C1C[C@@H](COc2nc(-c3ccc(C(F)(F)F)cc3)cc3ncccc23)CN1,34.7,7.459670525209126
CC1CCCN1c1cccc(Nc2cc(-c3cccc(CN4CCCCC4)c3)nn3ccnc23)n1,599.4,6.222283261390374
CC1CCCN1c1cccc(Nc2cc(-c3ccc(O)cc3)nn3ccnc23)n1,63.9,7.1944991418416
CC1CCCN1c1cccc(Nc2cc(-c3cccc(CNC4CCNCC4)c3)nn3ccnc23)n1,24.37,7.613144470815276
COc1ccc(Nc2cc(-c3cccc(C(=O)O)c3)nn3ccnc23)nc1OC,949.0,6.022733787572707
Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21,570.0,6.2441251443275085
Cc1cc(Nc2nccc(-c3cccs3)n2)cc(-c2cnc(C3(O)CCC(C(=O)O)CC3)s2)c1,1.0,9.0
CO[C@]1(c2ncc(-c3cc(C)cc(Nc4nccc(C(F)(F)F)n4)c3)s2)CC[C@H](C(=O)O)C(C)(C)C1,2.0,8.698970004336019
Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCC(N6CC[S+]([O-])CC6)CC5)cc4c3)n2)c1,1.6,8.795880017344075
CN1C(=O)COCC12CCN(C(=O)c1cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(Cl)c3[nH]1)CC2,0.7,9.154901959985743
CNC(=O)c1nc(C)n2ccc(Nc3nccc(-n4cc([C@@H]5C[C@H](O)CN5C)cn4)n3)cc12,0.24,9.619788758288394
COc1ccc(Nc2cc(-c3ccccc3)nn3ccnc23)nc1OC,47.65,7.321937095025655
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(NC3CCN(CCO)CC3)c2c1=O,20910.0,4.679645967182328
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CCc4cccc(C(=O)O)c4C3)c2c1=O,611.0,6.213958789757446
COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC[C@H](C)NS(C)(=O)=O)n2)cc1OC,145.0,6.838631997765025
Cn1cnc2cc(-c3ccc(N4CCC[C@H]4CO)c(S(C)(=O)=O)c3)nc(N[C@@H]3CCOC3)c2c1=O,62.0,7.2076083105017466
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3Cl)nc(N3CC[C@H](CO)C3)c2c1=O,731.0,6.13608262304214
CSC[C@H]1CCN(c2nc(-c3ccc(N4CCN(C)CC4)cc3)cc3ncn(C)c(=O)c23)C1,1991.0,5.70092873997259
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N3CC[C@H](O)C3)c2c1=O,760.0,6.119186407719209
Cn1cnc2cc(-c3ccc(N4CC[C@H](O)C4)cc3)nc(N[C@@H]3CCOC3)c2c1=O,66.3,7.178486471595227
CC(=O)N[C@@H](C)c1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1,246.0,6.609064892896621
O=C1N=C(Nc2ccc(O)cc2)S/C1=C\c1cccc(O)c1,24000.0,4.619788758288394
CC(C)N(C)c1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12,2004.0,5.698102282804792
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3cccc(-c4nnn[nH]4)c3)c2c1=O,602.0,6.220403508742176
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC3CCOC3)c2c1=O,72.0,7.142667503568731
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC[C@H](CO)C4)n3)cc2)CC1,177.0,6.752026733638194
Cn1cnc2cc(-c3ccc(N4CC[C@H](O)C4)c(S(C)(=O)=O)c3)nc(N3CC[C@H](CO)C3)c2c1=O,104.0,6.982966660701219
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3nc4ccccc4n3C)[nH]c12,1.3,8.886056647693163
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3nc4ccccc4o3)[nH]c12,6.1,8.214670164989233
Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CC[S+]([O-])CC5)cc4c3)n2)c1,8.3,8.080921907623926
Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCS(=O)(=O)CC5)cc4c3)n2)c1,3.7,8.431798275933005
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3cnn(C)c3)[nH]c12,10.2,7.991399828238082
NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2c1ccn2CCF,0.51,9.292429823902063
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4CC(F)(F)F)n2)cc1CN1C[C@H](O)CO1,2.98,8.525783735923746
CN(C)CCN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(Cl)c2[nH]1,12.5,7.903089986991944
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3cn(C)cn3)[nH]c12,4.5,8.346787486224656
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3nccs3)[nH]c12,3.3,8.481486060122112
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3nc4ccccc4[nH]3)[nH]c12,4.5,8.346787486224656
O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCN2CCCCC2C1,47.4,7.324221658325915
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5C)c4)n3)c3ccccc23)cc1,81.0,7.0915149811213505
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2cccc(CN3CCCC3=O)c2)n1,12.0,7.920818753952375
Cn1cnc2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(NC3CC3)c2c1=O,273.0,6.5638373529592435
COCCNc1nc(-c2ccc(S(=O)(=O)CCN3CCCC3)cc2)cc2ncn(C)c(=O)c12,374.0,6.42712839779952
Cn1cnc2cc(-c3ccc(C(C)(C)N)cc3)nc(NC3CC3)c2c1=O,128.0,6.892790030352131
COCCNc1nc(-c2ccc(C3CCN(C)CC3)c(F)c2)cc2ncn(C)c(=O)c12,141.0,6.85078088734462
CNS(=O)(=O)c1cccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)c1,167.0,6.777283528852417
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(OCc3ccccc3)c2c1=O,181.0,6.7423214251308154
O=C(c1cn(CC(F)(F)F)c2ccc(Nc3nccc(-n4cc(CN5C[C@H](O)CO5)cn4)n3)cc12)C1CC1,5.8,8.236572006437063
CCNc1nc(-c2ccc(C3(O)CCCC3)cc2)cc2ncn(C)c(=O)c12,346.0,6.460923901207224
COC(=O)c1cccc2c1CCC[C@@]2(O)c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1,3.54,8.450996737974211
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@]3(O)CCc4cc(C(=O)O)ccc43)s2)c1,0.5,9.301029995663981
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1,7.0,8.154901959985743
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)cn1,8.0,8.096910013008056
Cc1cc(C)cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)c1,251.19,6.599997654072044
CC(C)(C)c1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,39.81,7.400007822415902
COC(=O)c1cccc(-c2cc(Nc3cccc(N4CCCC4C)n3)c3nccn3n2)c1,477.8,6.320753854586141
CC1CCCN1c1cccc(Nc2cc(-c3cccc(C(=O)Nc4ccc(C(=O)O)cc4)c3)nn3ccnc23)n1,1.65,8.782516055786093
COC(=O)c1ccc(-c2cc(Nc3cccc(N4CCCC4C)n3)c3nccn3n2)cc1,368.85,6.433150212205602
Cc1c(C(=O)O)cccc1-c1cc(Nc2cccc(N3CCC[C@@H]3C)n2)c2nccn2n1,194.3,6.7115271994002175
CC1CCCN1c1cccc(Nc2cc(-c3ccc4[nH]ncc4c3)nn3ccnc23)n1,98.1,7.008330992620052
Cc1cc2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)nnc3C(N)=O)cccc2n1C1CC1,0.71,9.148741651280925
Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)NCCCN5CCOCC5)cc4c3)n2)c1,9.7,8.013228265733755
COc1cc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)ccc1OC1CCS(=O)(=O)CC1,1.0,9.0
COc1cc(-c2cc3ncccc3c(OC(C)C3CC(=O)NO3)n2)cc(OC)c1OC,17.3,7.761953896871204
COCC[C@@H](Oc1nc(-c2cc(OC)c(OC)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,12.4,7.906578314837765
C[C@@H](Oc1nc(-c2ccc(N3CCOCC3)nc2)cc2ncccc12)[C@H]1CNC(=O)C1,0.1,10.0
CC[C@@H](Oc1nc(-c2ccc(OC3CCOCC3)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.1,10.0
COc1ccc(-c2cc3ncccc3c(NCC3CC(=O)NO3)n2)cc1OC,38.6,7.413412695328245
COc1ccc(-c2cc3ncccc3c(O[C@@H](C)[C@H]3CNC(=O)C3)n2)cc1OC,196.4,6.706858516549069
COc1cc(OC)cc(-c2cc3ncccc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)c1,0.5,9.301029995663981
CCCC(Oc1nc(-c2ccc(OC)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,1.7,8.769551078621726
CC[C@@H](Oc1nc(-c2ccc(OC(C)C)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.1,10.0
C[C@@H](Oc1nc(-c2ccccc2F)cc2ncccc12)[C@H]1CNC(=O)C1,13.4,7.872895201635193
C[C@@H](Oc1nc(C2CC2)cc2ncccc12)[C@H]1CNC(=O)C1,1900.0,5.721246399047171
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(O[C@H]5CCNC5)c(C)n4)n3)cc12,2.9,8.537602002101044
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(O[C@@H]5CCCNC5)c(C)n4)n3)cc12,0.19,9.721246399047171
CN(C)c1ccc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)cc1,82.1,7.085656842880559
C[C@@H](N)c1ccc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)cc1,130.0,6.886056647693163
C[C@@H](N)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1,150.0,6.823908740944319
CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)cc2C)CC1,155.0,6.809668301829708
Cn1cnc2ccc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)cc21,8.1,8.09151498112135
C[C@@H](Oc1cc(-c2ccc(OC3CCC3)nc2)cc2ncccc12)[C@H]1CNC(=O)C1,0.6,9.221848749616356
NC(=O)c1cccnc1COc1cc(-c2ccc3[nH]cnc3c2)cc2ncccc12,4.0,8.397940008672037
Cc1cc(Nc2nccc(-c3cccc(F)n3)n2)cc2cc(C(=O)N(C)C)[nH]c12,18.6,7.730487055782084
FC(F)(F)c1nc2c(C(F)(F)F)cc(Nc3nccc(-c4ccccn4)n3)cc2[nH]1,10.3,7.987162775294828
O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)cc(Cl)c2[nH]1)N1CCCCN1,32.3,7.490797477668897
Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)NC(C)(C)CN5CCCC5)cc4c3)n2)c1,7.8,8.10790539730952
C=NC.COC(=O)[C@H]1CC[C@H](C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,8.0,8.096910013008056
COc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,1.4,8.853871964321762
CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4cn[nH]c4)c3)s2)CC[C@@H]1C(=O)O,2.378,8.623788149717328
COCc1ccc(-c2cc(Nc3nccc(C(F)(F)F)n3)cc(-c3cnc([C@@]4(O)CC[C@H](C(=O)O)C(C)(C)C4)s3)c2)cc1,10.22,7.990549104201306
Cc1cc(-c2cc(Nc3nccc(C(F)(F)F)n3)cc(-c3cnc([C@@]4(O)CC[C@H](C(=O)O)C(C)(C)C4)s3)c2)ccc1F,152.9,6.81559251458768
CC(C)(C)c1cccc(Nc2nc(Nc3cccc(OCC(=O)NCC(O)CO)c3)ncc2F)c1,214.3,6.668977828958171
COC1=CCCC(Nc2ncc(F)c(Nc3ccc4c(c3)NCC(C)O4)n2)=C1NC(C)=O,24.0,7.619788758288394
CNC(=O)COC1=CCCC(Nc2ncc(F)c(Nc3ccc(C(F)(F)F)c(Cl)c3)n2)=C1,157.0,6.804100347590766
CCOC(=O)CCc1cccc(-c2cc(C)cc(Nc3nccc(C4CC4)n3)c2)c1,288.3,6.540155357611792
CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)CO4)n2)c1,12.75,7.894489815230026
CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)C(N)CCO4)n2)c1,10.7,7.97061622231479
COc1ccc(Nc2cc(-c3cccc(C(=O)Nc4ccc5[nH]ncc5c4)c3)nn3ccnc23)nc1OC,7.33,8.134896025358872
CC(C)(C)C1CCN(c2cccc(Nc3cc(-c4cccc(C(N)=O)c4)nn4ccnc34)n2)C1,280.3,6.552376902239714
CCn1nc(C)c2cc(Nc3nc(N[C@@H]4CCCC[C@@H]4N)nnc3C(N)=O)ccc21,0.5,9.301029995663981
Cc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)c2ccn([C@H]3CC[C@H](O)CC3)c2c1,0.53,9.275724130399212
Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)NCCCN5CC[C@@H](F)C5)cc4c3)n2)c1,6.6,8.18045606445813
O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)cc(Cl)c2[nH]1)N1CCC(N2CCCC2=O)CC1,1.4,8.853871964321762
CC(C)Nc1nc(-c2ccc(NC3CCN(C)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,27.0,7.568636235841013
CC(C)CCn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1,595.0,6.22548303427145
Cn1cnc2cc(-c3ccc(C4(O)CCCC4)cc3)nc(NC3CC3)c2c1=O,936.0,6.028724151261895
COCC(=O)N[C@@H](C)CNc1nc(-c2ccc(C(C)(C)O)cc2)cc2ncn(C)c(=O)c12,2615.0,5.582528306796707
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc(C3(O)CCCc4cc(C(N)=O)ccc43)s2)c1,1.08,8.96657624451305
COc1cncc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)c1,1236.0,5.907981529247203
Cn1cnc2cc(-c3ccc(C#N)nc3)nc(NC3CC3)c2c1=O,2543.0,5.594653639824291
COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1,739.0,6.131355561605174
COCc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1,2207.0,5.656197666838345
Cn1cnc2cc(-c3ccc(C(C)(C)N)nc3)nc(NC3CC3)c2c1=O,460.0,6.337242168318426
Cn1cnc2cc(-c3ccc(N)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,246.0,6.609064892896621
S=c1[nH]c2ccc(Nc3nccc(-c4ccccn4)n3)cc2[nH]1,44.9,7.347753658996677
Cc1cc(Nc2nccc(-c3ccccn3)n2)cc2cc(C(=O)N(C)C)[nH]c12,6.0,8.221848749616356
CCn1cc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)cn1,0.2,9.698970004336019
C[C@@H](Oc1cc(-c2ccc3ncn(C)c3c2)cc2ncccc12)[C@H]1CNC(=O)C1,1.6,8.795880017344075
COc1c(F)cc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)cc1F,2.5,8.602059991327963
Cn1cnc2cc(-c3ccc([C@H]4CC[C@H](N5CCOCC5)CC4)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,368.0,6.434152181326482
Cn1cc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)cn1,109.0,6.962573502059376
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CC[C@@H](NS(C)(=O)=O)CC3)c2c1=O,812.0,6.090443970758825
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NCCc3cnc[nH]3)c2c1=O,81.3,7.089909454405932
